You will receive raw text from an OCR scan of a document or web page. Each line of input represents one textbox from the document. Your task is to faithfully reproduce the text for our text-to-speech engine so that it is easily read aloud.

Note that the text might not start at the beginning and paragraphs may be split acrosss multiple textboxes. Textboxes may start or end in the middle of a word which is acceptable: do not combine text between textboxes and leave broken words at the start and end of a textbox unchanged.

You will receive one textbox per-line in the format `id | Textbox content`. The output must be in the format `id | Clean content`.

RULES:
 • Remove inline citations and references e.g. "(Author, 2021)" or "(https://wikipedia.org/article.html)" or "[ECMOS 35b, 47, 49]".
 • Spell out numbers, dates, and chemical formulas for the TTS engine e.g. "-2.5" -> "negative two point five" or "Jan. 2020" -> "January twenty twenty".
 • Spell out LaTeX formulas for the TTS engine e.g. "<LATEX>p = 1</LATEX>" -> "P equals one".
 • Rejoin hyphenated word fragments within the same textbox e.g. "synth -esize" -> "synthesize".
 • Fix simple typos and OCR errors e.g. "O nce upon a 1ime." -> "Once upon a time.".
 • Delete nonsequiter textboxes that interrupt the middle of a sentence if they obviously do not belong.

Otherwise, the output should exactly match the input text:
 • Do not combine text across lines or attempt to fix words broken across lines.
 • Ensure each ID from the input is included in the output.
 • Make as few changes as possible while respecting the above rules.

EXAMPLE INPUT:
ccpt | stigate the effectiveness of psychedelics for ADHD symp- toms in adults.
rrsc | Time delay is the time between a client buying and receiving the promised benefit. The shorter the distance between when they purchase and they receive value/the outcome, the more valuable your services or product is.
xjfg | There are two elements to this driver of value: Long-term outcome and short-term experience. Many times, there are short- term experiences that occur while en route to the long-term outcomes. They happen "along the way" and provide value.
iw9o | It's good to understand both. The thing people buy is the long-term value, aka their "dream outcome." But the thing that makes them stay long enough to get it is the short-term experience. These are little milestones a prospect sees along the way that shows them they are on the right path. We try and tie as many of these as possible into any service we offer. We want clients to have a big emotional win early (as close as possible to their purchase). This gives them the emotional buy in and the momentum to "see it through" to their ultimate goal.
enxg | For example, it takes a while to add an extra $239,000 per year to a gym. But that's what they're buying. So, once they have purchased, we need to create emotional wins fast. One way we do this is to get their ads live and get them to close their first $2,000 sale within their first seven days. By doing this, their decision to work with us is reinforced, and they immediately trust us more. This makes them more likely to follow the rest of our systems and get to their ultimate destination.
vmnz | Let me give you another example. If I sell someone a bikini body, their time delay to realize that outcome may be 12 months
82g8 | or even longer. Along the way, though, as they change their bodies, they may experience higher sex drive, more energy, and an increased community of friends.
l3g2 | They aren't initially buying those things, but those things may become short-term benefits that keep them in the game long enough to achieve their ultimate outcome. They buy the dream, but they stay for the benefits they discover along the way. The faster and more clearly you can demonstrate those benefits, the more valuable your service will be. For a weight loss customer, we would get them to meet someone else so they immediately had some social benefits from the program, and we usually gave them a more aggressive diet in the beginning. Why? Because we wanted them to have a big, fast emotional win, so we could get them to commit to the long term. This is also backed by science. People who experience a victory early on are more likely to continue with something than those who do not.
5ah7 | That being said, having to wait 12 to 24 months to get what you want is a long time when you can do liposuction and be done in an afternoon. This shows just one of the reasons people pay $25,000 for liposuction with a tummy tuck, while people will barely pay $100/mo to join a bootcamp.
cq8x | But that's not the only reason, is it?
dxup | That leads me to the last driver of value - effort and sacrifice.
0xhz | #4 Effort & Sacrifice (Goal = Decrease)
thwq | This is what it "costs" people in ancillary costs, aka "other costs accrued along the way." These can be both tangible and intangible.
nmx1 | Using the fitness versus liposuction example, let's look at the difference in effort and sacrifice:
ng95 | Fall asleep
ldw4 | Five to ten hours per week of time lost
gynb | Wake up thin, guaranteed
yp2i | Stop eating the foods you love
gm15 | Be sore for two to four weeks
uwgf | Constant hunger
ai15 | Physical soreness
heo3 | Feelings of embarrassment at not knowing how to exercise
u2cj | Risk of injury
aq9q | Actual nausea working out
dc5c | Meal prepping
9diq | New groceries/more expensive
c10k | New clothing (can be a benefit for some folks)
f8yn | Fear of gaining it back after all this effort (impermanence)
ahrs | Etc ...
k7hf | Massive difference, right?
wl64 | In fact, in looking at the marketing of plastic surgeons, these are the exact pain points they hit on when they say things like: "Tired of wasting countless hours in the gym. . . . tired of trying diets that just don't work?"
qrks | This is why when you sell fitness, you have to spend an hour arm-wrestling a client to give over 1/10th to 1/100th of the amount of money they pay for surgery. There's just not a lot of perceived value because the perceived likelihood of achievement, the time delay to achievement, and the effort and sacrifice are so high.
m9te | So even though the outcome is the same, the value of the vehicles are dramatically different, hence the difference in price.
qpsk | Decreasing the effort and sacrifice, or at least the perceived effort and sacrifice, can massively boost the appeal of your offer.
sx3l | In an ideal world, a prospect would want to simply "say yes" and have their dream outcome happen with no more effort on their behalf.
zm2g | This is why "done for you services" are almost always more expensive than "do-it-yourself" because the person doesn't have all the effort and sacrifice. There is also a component of "perceived likelihood of achievement" difference as well. People believe that if an expert does it, then they will be more likely to achieve the outcome than if they try on their own.
ui7p | My hope is that you now have a foundational understanding of the components of value and how the interplay between each
ubys | of the components creates or detracts from the value someone might be willing to pay.
hphn | Putting It All Together
ves3 | As I said earlier, these elements of value don't happen in a vacuum. They happen together, in combination. So let's look at a few examples that utilize all four components of value at once.
h4py | In an effort to quantify the value, I'll rate them on a binary scale of 0 or 1. 1 being value achieved. 0 being missing. Then I will add all four together to give you a relative value rating of a type of service. Our goal as marketers and business owners is to increase the value of the dream outcome and its perceived likelihood of achievement, while decreasing the time delay of achievement and the effort and sacrifice one has to put in to get there.
p612 | To start I will do a side by side comparison of two "vehicles" with identical Dream outcomes: Meditation and Xanax. Both offer the buyer relaxation, decreased anxiety, and feelings of well-being. I will demonstrate how the other three variables dramatically shift the value of delivering that dream outcome and ultimately, the price.
2ll3 | Example : Dream Outcome: "Relaxation," "Decreased Anxiety," "Feelings of well-being" Meditation vs Xanax
roki | Value Measure
xzvf | Meditation
vw6g | Dream Outcome
5ltn | "Relaxation"
vqad | "Decreased Anxiety"
