You will receive raw text from an OCR scan of a document or web page. Each line of input represents one textbox from the document. Your task is to faithfully reproduce the text for our text-to-speech engine so that it is easily read aloud.

Note that the text might not start at the beginning and paragraphs may be split acrosss multiple textboxes. Textboxes may start or end in the middle of a word which is acceptable: do not combine text between textboxes and leave broken words at the start and end of a textbox unchanged.

You will receive one textbox per-line in the format `id | Textbox content`. The output must be in the format `id | Clean content`.

RULES:
 • Remove inline citations and references e.g. "(Author, 2021)" or "(https://wikipedia.org/article.html)" or "[ECMOS 35b, 47, 49]".
 • Spell out numbers, dates, and chemical formulas for the TTS engine e.g. "-2.5" -> "negative two point five" or "Jan. 2020" -> "January twenty twenty".
 • Spell out LaTeX formulas for the TTS engine e.g. "<LATEX>p = 1</LATEX>" -> "P equals one".
 • Rejoin hyphenated word fragments within the same textbox e.g. "synth -esize" -> "synthesize".
 • Fix simple typos and OCR errors e.g. "O nce upon a 1ime." -> "Once upon a time.".
 • Delete nonsequiter textboxes that interrupt the middle of a sentence if they obviously do not belong.

Otherwise, the output should exactly match the input text:
 • Do not combine text across lines or attempt to fix words broken across lines.
 • Ensure each ID from the input is included in the output.
 • Make as few changes as possible while respecting the above rules.

EXAMPLE INPUT:
ccpt | stigate the effectiveness of psychedelics for ADHD symp- toms in adults.
xh3i | 9d (60.0 mg, 0.140 mmol) and (4-cyanophenyl)boronic acid 14b (41.2 mg, 0.280 mmol) with a reaction time of 20 h. The crude product was purified by column chromatography (eluent: hexane/ acetone = 3:1) to afford a yellow pale solid (41 mg, 72% yield): 1H NMR (CDC13, 400.13 MHz, 8) 7.74-7.68 (m, 2H), 7.57-7.53 (m, 2H), 7.33-7.27 (m, 5H), 7.08-7.05 (m, 2H), 6.63-6.57 (m, 2H), 5.58 (s, 2H, CH2), 2.98 (s, 6H, N(CH3)2); 13C{1 H} NMR (CDCl3, 100.6 MHz, 8) 136.8 (q), 134.8 (q), 133.0 (t), 132.7 (t), 131.8 (q), 131.1 (q), 129.9 (t), 129.2 (t), 128.7 (t), 127.1 (t), 118.2 (q), 113.5 (q), 111.8 (t), 108.5 (q), 95.7 (q), 76.4 (q), <LATEX>5 2 . 9 \left( s \right) , 4 0 . 2 \left( p \right) ; I R</LATEX> <LATEX>\left( c m ^ { - 1 } \right) \nu 2 2 2 3</LATEX> (C=C, C=N); HRMS ESI <LATEX>C _ { 2 6 } H _ { 2 1 } N _ { 5 } N</LATEX> 426.1689, found 426.1689. grown from the solution in chloroform by <LATEX>\begin{array}{} \text { ingle crystals of } 1 \text { Sb were } \\ \text { the vapor exchange with } \end{array}</LATEX> hexane. Crystallographic data (excluding structure factors) for structures reported in this work have been deposited with <LATEX>\begin{array}{} \text { the } \\ \text { the } \end{array}</LATEX> Cambridge Crystallographic Data Centre as supplementary publica- tion no. CCDC 1869737 (Figure S3).
syiw | ASSOCIATED CONTENT
kg3t | S Supporting Information
lvae | The Supporting Information is available free of charge on the ACS Publications website at DOI: 10.1021/acs.joc.8b02916.
o9sc | Conditions optimization for the Sonogashira coupling, copies of 1H, 13C{'H}, and DEPT NMR spectra, and X- ray details for compounds 13d and 15a,b (PDF) Crystal data for 15b (CIF) Crystal data for 13d (CIF) Crystal data for 15a (CIF)
121u | AUTHOR INFORMATION
zh03 | Corresponding Author
1mvw | ORCID
6d4s | Anastasia I. Govdi: 0000-0001-6403-8241 Natalia A. Danilkina: 0000-0002-1693-0056
mqah | Irina A. Balova: 0000-0002-8593-4755
xxr8 | Notes
rl4j | The authors declare no competing financial interest.
vz32 | . ACKNOWLEDGMENTS
ncb0 | This study was supported by Saint Petersburg State University (SPbU) (12.40.515.2017) and by RFBR (18-33-01213). The research was carried out by using the equipment of the SPbU Resource Centres: Magnetic Resonance Research Centre, Chemical Analysis and Materials Research Centre, Centre for X-ray Diffraction Studies, Chemistry Educational Centre. High-resolution mass spectra of compound 7e was recorded in Section of Structural Studies, N. D. Zelinsky Institute of Organic Chemistry RAS. We are grateful to Dr. Vladimir Mikhailov (SPbU) for the synthesis of the CuCl(IPr) catalyst.
