You will receive raw text from an OCR scan of a document or web page. Each line of input represents one textbox from the document. Your task is to faithfully reproduce the text for our text-to-speech engine so that it is easily read aloud.

Note that the text might not start at the beginning and paragraphs may be split acrosss multiple textboxes. Textboxes may start or end in the middle of a word which is acceptable: do not combine text between textboxes and leave broken words at the start and end of a textbox unchanged.

You will receive one textbox per-line in the format `id | Textbox content`. The output must be in the format `id | Clean content`.

RULES:
 • Remove inline citations and references e.g. "(Author, 2021)" or "(https://wikipedia.org/article.html)" or "[ECMOS 35b, 47, 49]".
 • Spell out numbers, dates, and chemical formulas for the TTS engine e.g. "-2.5" -> "negative two point five" or "Jan. 2020" -> "January twenty twenty".
 • Spell out LaTeX formulas for the TTS engine e.g. "<LATEX>p = 1</LATEX>" -> "P equals one".
 • Rejoin hyphenated word fragments within the same textbox e.g. "synth -esize" -> "synthesize".
 • Fix simple typos and OCR errors e.g. "O nce upon a 1ime." -> "Once upon a time.".
 • Delete nonsequiter textboxes that interrupt the middle of a sentence if they obviously do not belong.

Otherwise, the output should exactly match the input text:
 • Do not combine text across lines or attempt to fix words broken across lines.
 • Ensure each ID from the input is included in the output.
 • Make as few changes as possible while respecting the above rules.

EXAMPLE INPUT:
ccpt | stigate the effectiveness of psychedelics for ADHD symp- toms in adults.
ezla | · Although cinema generally attempts to imitate 'real life', it presents us with a constructed world, fabricated through a carefully selected set of representations. Students should be encouraged to interrogate the social functions of our stories and myths.
rsbu | · Discourse - Foucault introduced the idea that language, far from being neutral, creates meaning by the ways in which it is used, and in particular the ways that it is used to wield power. Discourse analysis allows students to recognise film language as a medium through which relationships of power between different groups are maintained, reinforced, exposed, subverted or re-negotiated.
magd | · Hegemony - Hegemonic discourses or ideologies are those that achieve ascendancy or domination within a global or international industry, economy or culture. Antonio Gramsci argued that control by one minority social/ political group or ideological system over its rivals need not involve force, since people can just as easily be lulled into compliance by a powerful set of messages, to which they consent in the belief that they are 'better off'.
tb74 | This content downloaded from 128.32.10.230 on Tue, 05 Sep 2023 05:45:07 +00:00 All use subject to https://about.jstor.org/terms
8l69 | STUDYING FEMINIST FILM THEORY
1jyv | . Denotation is the 'common sense' definition or meaning of a word. Connotations, by contrast, are implicit or suggested meanings that are not a part of the literal meaning of a word. Students should be encouraged to reflect on the connotations of words like 'feminist' and 'director'. The word 'feminist' carries misleading connotations of womanhood, when this is not in fact part of the definition of the term. Similarly, the title 'director' has become a gendered term, associated with males. The film director's masculinity has become normalised or assumed.
olce | · As a medium of re-presentation, film does not merely record reality, but constructs an image of reality through the use of codes, myths, conventions and signs. Feminists argue that media representations of gender perpetuate and reinforce the values of patriarchal society.
erx1 | · The explicit message or interpretation is that which is consciously intended.
b3bt | · A film's implicit meanings are less stable, and may involve contested interpretations that go beyond the intention of the film-maker. These meanings are not literally written into the script, but they can be read out of its subtext. The subtext refers to the unstated message conveyed through the form of a book, film or picture.
0w8m | · Sexuality has to do with anatomical differences between women and men. Sex is a given. Gender, by contrast, refers to those socially constructed ideas about 'boys' and 'girls', and the ways in which society perceives the differences between the sexes.
vcu3 | . The stereotypical role of the female in the traditional Hollywood film has not been that of an agent. Women have played very little part in constructing public images of femininity. Women tend to imitate an idealised and eroticised male construction of what women 'should' be. 'Woman' comes to represent not one person of the female sex, but a stereotype, a category defined by men and in opposition to men. Feminist critics point out that cinematic representations of women are mediated through the eyes and desires of the male director.
hjzj | . John Berger's Ways of Seeing was one of the twentieth century's most influential books on art. Berger's insights provide much of the groundwork for later feminist theorists.
j79f | · Berger began by noting that the social presence of a woman is different in kind from that of a man. A woman is almost continually accompanied by her own image of herself. From earliest childhood, she has been taught and persuaded to survey herself continually. Her own sense of being in herself is supplanted by a sense of being appreciated as herself by another (male] spectator. The surveyor of women in herself is male.
6tbv | This content downloaded from 128.32.10.230 on Tue, 05 Sep 2023 05:45:07 +00:00 All use subject to https://about.jstor.org/terms
xb13 | STUDYING FILMS
cxqi | . Berger looks closely at the visual conventions that inform the typical European oil painting, and in particular the female nude. Berger notes the ways in which the paintings were intended to flatter the male spectator- owner, for whom they were made, turning the female nudes into objects of sight for his pleasure. As in the conventional European oil painting, women are today depicted in quite a different way than men - not because the feminine is different from the masculine - but because the 'ideal' spectator is always assumed to be male.
qfmx | · Laura Mulvey's 'Visual Pleasure and Narrative Cinema' appropriated psychoanalytic theory, particularly that of Freud and Lacan, to demonstrate the ways in which unconscious forces in patriarchal society have structured film form. Drawing on Freud's descriptions of scopophilia, Mulvey argued that this impulse could explain one of the central pleasures of the cinema.
rut3 | · Fetishistic scopophilia, says Mulvey, provides an avenue of escape for the male unconscious, which is threatened by the female figure insofar as it represents castration (the absence of a penis). By turning the female figure itself into a fetish, either through over-valuation or possessing her as an object of sight,' her appearance becomes reassuring rather than dangerous.
m3cp | · The other avenue of escape for the male unconscious, says Mulvey, is voyeurism - investigating the woman, penetrating her privacy, uncovering and demystifying her mystery. Cinematic spectatorship, by its very nature, plays on voyeuristic fantasies. The whole experience creates the illusion of a privileged perspective, from which the spectator can safely look in on a private world, while no one looks back at him.
mq4s | · Mulvey identifies three voyeuristic/scopophilic kinds of look associated with the cinema:
95el | a. The look of the camera and crew as they record the action.
a0a5 | b. The look between the characters on screen.
gocl | c. The look of the audience watching the film.
ob1z | · All three kinds of look are predominantly masculine or associated with the male.
m4cb | . Mulvey claims that pleasure in looking has been ordered along an active/ male and passive/female divide.
m61y | · Cinematic stimulation also produces narcissistic pleasures - the spectator identifies with the object seen. The spectator identifies with the main male protagonist, his screen surrogate, giving him a satisfying sense of omnipotence. Traditionally there are few instances of female characters actively driving the narrative and thus competing for the audience's
