You will receive raw text from an OCR scan of a document or web page. Each line of input represents one textbox from the document. Your task is to faithfully reproduce the text for our text-to-speech engine so that it is easily read aloud.

Note that the text might not start at the beginning and paragraphs may be split acrosss multiple textboxes. Textboxes may start or end in the middle of a word which is acceptable: do not combine text between textboxes and leave broken words at the start and end of a textbox unchanged.

You will receive one textbox per-line in the format `id | Textbox content`. The output must be in the format `id | Clean content`.

RULES:
 • Remove inline citations and references e.g. "(Author, 2021)" or "(https://wikipedia.org/article.html)" or "[ECMOS 35b, 47, 49]".
 • Spell out numbers, dates, and chemical formulas for the TTS engine e.g. "-2.5" -> "negative two point five" or "Jan. 2020" -> "January twenty twenty".
 • Spell out LaTeX formulas for the TTS engine e.g. "<LATEX>p = 1</LATEX>" -> "P equals one".
 • Rejoin hyphenated word fragments within the same textbox e.g. "synth -esize" -> "synthesize".
 • Fix simple typos and OCR errors e.g. "O nce upon a 1ime." -> "Once upon a time.".
 • Delete nonsequiter textboxes that interrupt the middle of a sentence if they obviously do not belong.

Otherwise, the output should exactly match the input text:
 • Do not combine text across lines or attempt to fix words broken across lines.
 • Ensure each ID from the input is included in the output.
 • Make as few changes as possible while respecting the above rules.

EXAMPLE INPUT:
```
ccpt | stigate the effectiveness of psychedelics for ADHD symp- toms in adults.
tpiw | · Guilds: Assemblages of similar species (ecological and/or taxonomical)
dgkq | · Communities: Assemblages of similar and different guilds that interact
hxjr | · Ecosystems: Species, guilds, communities and abiotic factors interacting
2yv3 | · Biomes: Highest level with large macro-ecological and geographical regions
opoe | Scope and Objectives
vr2v | Basic differences between animals and plants
m4jl | 1. Trophism
59hi | · Plants only one trophic level; animals up to 5-7 or more levels (Predators of 6th degree)
ua3p | . Algae - Copepod - Fish larvae (1) - Dragon fly larvae (2) - Tilapia (3) - Pied kingfisher (4)
0a2t | · Grass - Locust - Preying mantis (1) - Lizard (2) - Cobra (3) - Mongoose (4) - Python (5) - Leopard (6)
abow | · The relationship between competition and predation in community structuring is far more complex for animals as these can be both prey and predators at the same time (plants are normally only prey for herbivores and few are predatory - carnivorous plants e.g. Drosera spp.) 5
qx6n | 2. Mobility
p2bm | . Generally, all plants are immobile (except for a few algae) whereas all animals are mobile (except corals and barnacles)
cxyx | · Field study of animals far more difficult due to seasonal movements, cryptic behaviour etc.
w0aw | · Implications - challenges in assessing animal population dynamics (distribution, abundance, density and diversity)
w41b | 3. Ranges
vokd | · Animals have larger ranges than plants, especially for migratory animals
efir | · Spatio-temporal (circadian/ circannual) variation in animal ranges poses challenges for describing community structure and interspecific interactions
vjhs | 4. Behaviour
rcio | · Animal generally have more complex and diversified behavioural patterns (intra-/ inter- specific interaction, predation, reproduction)
7qi5 | 5. Reproduction
9f5r | · Plants are immobile and reproduction is by fertilization agent (animals, wind or water)
j3tt | . Many plants depend on animals for their reproduction. E.g. pollinators of pollen and dispersers of seeds
zoz0 | · Mobile animals actively search for reproductive partners, engage in complex courtship behaviour (e.g. vocalization, body display, pheromone attraction, building of structures such as nesting sites, mating chambers) to initiate copulation
3blu | · Immobile animals (e.g. marine corals and barnacles) reproduces in a way similar to that of plants (more passive fertilization modes)
xv2l | 6. Dispersion
xt4k | · Plants depends on agents for dispersal whereas animals disperse by themselves by virtue of their mobility
ti78 | · Good dispersers include flying organisms as well as aquatic organisms that can tolerate a broad temperature range, or highly prolific species with high population turnover
k5pk | Plant and Animal Interactions
n093 | · Plants depend on animals and vice versa
4khi | . Examples of animal dependencies on plants: Food (Herbivory), Building materials (Nests), Roosting and shelter (Protection)
7fh2 | · Examples of plant dependencies on animals: Pollination, Seed dispersal, Protection (Predators on Herbivores)
5isn | Different aspects of Animal Ecology
5vry | · Evolutionary Ecology - Focus on how ecology and evolution are linked as inter-related processes. Ecology drives speciation/extinction which again affect community structure
9w33 | · Behavioural Ecology - Focus on how ecology and behaviour is linked. Survival strategies such as Optimal Foraging and Reproductive strategies such as Semelparity/Iteroparity
johv | . Population Ecology - Focus on how population grow, are regulated and interaction within and between different species (Competition, Predation, Mutualism, Parasitism)
2olp | · Community Ecology - Focus on how communities of animals are structured with groups made up of taxonomical and ecological guilds
zb7x | · Macro-ecology: Focus on large scale (global) patterns of animal communities, spatio-temporal patterns of distribution, abundance an diversity on the Earth
uadf | ECOSYSTEM: Biotic and abiotic factors interacting in a specific area (Ghana's coastal woodland)
wuf4 | Practical Implications
lfk1 | · Understanding the relationship amongst niches, species, community structure and functioning;
rwjw | *Land and water - Species-area relationship, habitat heterogeneity, island biogeography models
iazp | Crop pests: Predator-prey relations, anti-predator strategies, invasive species ecology
ksn3 | Design of conservation regions - Species diversity concentrations, gradients, endemic centres
8xbx | Vector control of tropical diseases - Trophic organisations and food webs, predation, competition
aod5 | * World fish stock - Food webs, predator-prey relations, invasive alien species
ayqs | In Summary
jnpq | 1. Animal Ecology is very complex. Plant-Animal interactions important for both
r4w4 | · Trophism - Interactions - Mobility - Ranges - Dispersion - Behaviour - Reproduction - Communication
sswz | 2. Five major disciplines in the study of Animal Ecology
0uoj | · Evolutionary ecology, Behavioural ecology, Population ecology, Community ecology and Macro ecology
0c89 | 3. Three major interrelated themes
658v | · Species abundance, Distribution and Diversity (spatio-temporal)
4gqa | 4. Six major organisational/ Spatial levels
mpgz | · Species/Niche - Population - Guild - Community - Ecosystem - Biome
gf06 | Lecture 2 - Experimental Methods in Animal Ecology
75hv | 1. An introduction to the 3 major experimental methodologies in Animal Ecology:
tbiu | Laboratory tests, Field Experiments, Natural Experiments
413q | 2. An overview of how ecologists use different field approaches to show that Competitive Exclusion Principle (Gause's Law) is real
8wkl | 3. A comparison of the strengths and weaknesses of experimental methodologies
next | 4. An account of important ecological concepts related to Gause's Law - Niche overlap and Niche shift
3dfm | Method
hjmm | Laboratory Experiments
s0s6 | Field (Manipulation) Experiments
cxx7 | Famous Examples
uzqc | · Diamond's island ground doves and honey eaters
dqwn | Major Advantages
g58m | Relatively good controls
kf9u | Major Limitations
tl2g | · Confounding factors can compromise validity of patterns
xy74 | Laboratory Experiments
q0se | OGeorgy Gause's (1934) Protozoa Cultures (Paramecium aurelia & P. caudatum)
tz7u | . Glass tube experiments
jszk | . Grown separately (allopatric "A & B") or together (sympatric "C")
egkh | · Logistic population growth until carrying capacity (K) reached
kbpy | · Carrying capacities (K) measured as volume density of each organism (population density)
afdp | <LATEX>K _ { \text { aurelia } \left( A \right) } = 5 2 0</LATEX> Number per 0.5 ml sample
5jom | · Similar decrease in
fdhb | Sympatric Logistic Growth
o1k9 | <LATEX>\mathrm { K } :</LATEX> <LATEX>\surd P .</LATEX> <LATEX>a u r e l i a = \left( 5 2 0 - 3 0 0 \right) / 5 2 0 = 4 2 . 3</LATEX> <LATEX>\surd P .</LATEX> <LATEX>\mathrm { d a t u m } = \left( 3 6 0 - 2 0 0 \right) / 3 6 0 = 4 4 . 4 \%</LATEX> 17
s1uu | Laboratory Experiment 2
```

OUTPUT:
```
